loc_rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbeccen,st_dist,st_teff,st_rad,pl_eqt,pl_rade,pl_disc
2033,Kepler-191,c,Transit,3,17.738506,,,5282,0.79,,1.86,2014
2034,Kepler-191,d,Transit,3,5.94504102,,,5282,0.79,,2.28,2016
2035,Kepler-192,b,Transit,3,9.926746,,,5479,1.01,,2.74,2014
2036,Kepler-192,c,Transit,3,21.2234,,,5479,1.01,,2.79,2014
2037,Kepler-192,d,Transit,3,6.47027579,,,5479,1.01,,1.02,2016
2038,Kepler-193,b,Transit,2,11.38848,,,6335,1.15,,2.39,2014
2039,Kepler-193,c,Transit,2,50.697494,,,6335,1.15,,2.75,2014
2040,Kepler-194,b,Transit,3,2.092281,,,6089,1.02,,1.51,2014
2041,Kepler-194,c,Transit,3,17.308032,,,6089,1.02,,2.59,2014
2042,Kepler-194,d,Transit,3,52.814973,,,6089,1.02,,2.4,2014
2043,Kepler-195,b,Transit,2,8.307872,,,5329,0.78,,2.03,2014
2044,Kepler-195,c,Transit,2,34.096863,,,5329,0.78,,1.55,2014
2045,Kepler-196,b,Transit,2,20.739886,,,5128,0.78,,1.9,2014
2046,Kepler-196,c,Transit,2,47.427737,,,5128,0.78,,2.24,2014
2047,Kepler-197,b,Transit,4,5.599308,,,6004,1.12,,1.02,2014
2048,Kepler-197,c,Transit,4,10.349695,,,6004,1.12,,1.23,2014
2049,Kepler-197,d,Transit,4,15.677563,,,6004,1.12,,1.22,2014
2050,Kepler-197,e,Transit,4,25.209715,,,6004,1.12,,0.91,2014
2051,Kepler-198,b,Transit,3,17.790037,,,5574,0.94,,2.82,2014
2052,Kepler-198,c,Transit,3,49.567416,,,5574,0.94,,2.47,2014
2053,Kepler-198,d,Transit,3,1.31184443,,,5574,0.94,,1.53,2016
2054,Kepler-199,b,Transit,2,23.637604,,,5644,0.97,,3.11,2014
2055,Kepler-199,c,Transit,2,67.093408,,,5644,0.97,,3.25,2014
2056,Kepler-20,b,Transit,6,3.69611525,0.03,290,5495,0.96,1105,1.868,2011
2057,Kepler-20,c,Transit,6,10.85409089,0.16,290,5495,0.96,772,3.047,2011
2058,Kepler-20,d,Transit,6,77.61130017,,290,5495,0.96,401,2.744,2011
2059,Kepler-20,e,Transit,6,6.09852281,,290,5495,0.96,,0.865,2011
2060,Kepler-20,f,Transit,6,19.57758478,,290,5495,0.96,,1.003,2011
2061,Kepler-20,g,Radial Velocity,6,34.94,0.15,290,5495,0.96,524,,2016
2062,Kepler-200,b,Transit,2,8.594805,,,5678,0.94,,2.13,2014
2063,Kepler-200,c,Transit,2,10.222157,,,5678,0.94,,1.59,2014
2064,Kepler-201,b,Transit,2,25.672083,,,6065,1.23,,2.46,2014
2065,Kepler-201,c,Transit,2,151.884058,,,6065,1.23,,2.85,2014
2066,Kepler-202,b,Transit,2,4.069427,,,4668,0.67,,1.63,2014
2067,Kepler-202,c,Transit,2,16.282493,,,4668,0.67,,1.85,2014
2068,Kepler-203,b,Transit,3,3.162697,,,5821,1.11,,2.57,2014
2069,Kepler-203,c,Transit,3,5.370647,,,5821,1.11,,2.47,2014
2070,Kepler-203,d,Transit,3,11.32972,,,5821,1.11,,1.44,2014
2071,Kepler-204,b,Transit,2,14.400974,,,5812,1.24,,2.53,2014
2072,Kepler-204,c,Transit,2,25.660593,,,5812,1.24,,1.79,2014
2073,Kepler-205,b,Transit,2,2.75564,,,4321,0.55,,1.51,2014
2074,Kepler-205,c,Transit,2,20.306546,,,4321,0.55,,1.64,2014
2075,Kepler-206,b,Transit,3,7.781987,,,5764,1.19,,1.2,2014
2076,Kepler-206,c,Transit,3,13.137471,,,5764,1.19,,1.77,2014
2077,Kepler-206,d,Transit,3,23.44281,,,5764,1.19,,1.19,2014
2078,Kepler-207,b,Transit,3,1.611865,,,5920,1.59,,1.57,2014
2079,Kepler-207,c,Transit,3,3.071571,,,5920,1.59,,1.5,2014
2080,Kepler-207,d,Transit,3,5.868075,,,5920,1.59,,3.31,2014
2081,Kepler-208,b,Transit,4,4.22864,,,6092,1.31,,1.63,2014
2082,Kepler-208,c,Transit,4,7.466623,,,6092,1.31,,1.39,2014
2083,Kepler-208,d,Transit,4,11.131786,,,6092,1.31,,1.2,2014
2084,Kepler-208,e,Transit,4,16.259458,,,6092,1.31,,1.48,2014
2085,Kepler-209,b,Transit,2,16.087845,,,5513,0.94,,2.26,2014
2086,Kepler-209,c,Transit,2,41.749882,,,5513,0.94,,3.1,2014
2087,Kepler-21,b,Transit,1,2.78578,0.02,113,6305,1.9,2025,1.639,2012
2088,Kepler-210,b,Transit,2,2.453234,,,4559,0.65,,2.94,2014
2089,Kepler-210,c,Transit,2,7.972513,,,4559,0.65,,3.62,2014
2090,Kepler-211,b,Transit,2,4.138575,,,5123,0.82,,1.26,2014
2091,Kepler-211,c,Transit,2,6.04045,,,5123,0.82,,1.29,2014
2092,Kepler-212,b,Transit,2,16.257582,,,5852,1.46,,1.09,2014
2093,Kepler-212,c,Transit,2,31.805174,,,5852,1.46,,2.74,2014
2094,Kepler-213,b,Transit,2,2.46236,,,5696,1.2,,1.62,2014
2095,Kepler-213,c,Transit,2,4.822962,,,5696,1.2,,2.34,2014
2096,Kepler-214,b,Transit,2,15.660544,,,6169,1.35,,2.61,2014
2097,Kepler-214,c,Transit,2,28.7798,,,6169,1.35,,2.13,2014
2098,Kepler-215,b,Transit,4,9.360672,,,5739,1.03,,1.62,2014
2099,Kepler-215,c,Transit,4,14.667108,,,5739,1.03,,1.77,2014
2100,Kepler-215,d,Transit,4,30.864423,,,5739,1.03,,2.39,2014
2101,Kepler-215,e,Transit,4,68.16101,,,5739,1.03,,1.75,2014
2102,Kepler-216,b,Transit,2,7.693641,,,6091,1.26,,2.35,2014
2103,Kepler-216,c,Transit,2,17.406669,,,6091,1.26,,3.04,2014
2104,Kepler-217,b,Transit,3,5.374943,,,6171,1.8,,2.23,2014
2105,Kepler-217,c,Transit,3,8.586004,,,6171,1.8,,1.85,2014
2106,Kepler-217,d,Transit,3,3.88689525,,,6171,1.8,,1.32,2016
2107,Kepler-218,b,Transit,3,3.619337,,,5502,1.06,,1.48,2014
2108,Kepler-218,c,Transit,3,44.699576,,,5502,1.06,,3.14,2014
2109,Kepler-218,d,Transit,3,124.5244647,,,5502,1.06,,2.66,2016
2110,Kepler-219,b,Transit,3,4.585512,,,5786,1.49,,2.95,2014
2111,Kepler-219,c,Transit,3,22.714613,,,5786,1.49,,3.58,2014
2112,Kepler-219,d,Transit,3,47.903645,,,5786,1.49,,2.81,2014
2113,Kepler-22,b,Transit,1,289.8623,0,190,5518,0.98,262,2.38,2011
2114,Kepler-220,b,Transit,4,4.159807,,,4632,0.67,,0.81,2014
2115,Kepler-220,c,Transit,4,9.034199,,,4632,0.67,,1.57,2014
2116,Kepler-220,d,Transit,4,28.122397,,,4632,0.67,,0.98,2014
2117,Kepler-220,e,Transit,4,45.902733,,,4632,0.67,,1.33,2014
2118,Kepler-221,b,Transit,4,2.795906,,,5243,0.82,,1.71,2014
2119,Kepler-221,c,Transit,4,5.690586,,,5243,0.82,,2.93,2014
2120,Kepler-221,d,Transit,4,10.04156,,,5243,0.82,,2.73,2014
2121,Kepler-221,e,Transit,4,18.369917,,,5243,0.82,,2.63,2014
2122,Kepler-222,b,Transit,3,3.936981,,,5433,0.87,,3.16,2014
2123,Kepler-222,c,Transit,3,10.08881,,,5433,0.87,,4.64,2014
2124,Kepler-222,d,Transit,3,28.081912,,,5433,0.87,,3.69,2014
2125,Kepler-223,b,Transit,4,7.38449,0.078,,,1.72,,2.99,2014
2126,Kepler-223,c,Transit,4,9.84564,0.15,,,1.72,,3.44,2014
2127,Kepler-223,d,Transit,4,14.78869,0.037,,,1.72,,5.24,2014
2128,Kepler-223,e,Transit,4,19.72567,0.051,,,1.72,,4.6,2014
2129,Kepler-224,b,Transit,4,3.132924,,,5018,0.68,,1.39,2014
2130,Kepler-224,c,Transit,4,5.925003,,,5018,0.68,,3.12,2014
2131,Kepler-224,d,Transit,4,11.349393,,,5018,0.68,,2.3,2014
2132,Kepler-224,e,Transit,4,18.643577,,,5018,0.68,,1.97,2014
2133,Kepler-225,b,Transit,2,6.738975,,,3682,0.48,,1.2,2014
2134,Kepler-225,c,Transit,2,18.794234,,,3682,0.48,,1.84,2014
2135,Kepler-226,b,Transit,3,3.940997,,,5571,0.8,,1.55,2014
2136,Kepler-226,c,Transit,3,5.349555,,,5571,0.8,,2.27,2014
2137,Kepler-226,d,Transit,3,8.109044,,,5571,0.8,,1.22,2014
2138,Kepler-227,b,Transit,2,9.488015,,,5854,1.09,,3.11,2014
2139,Kepler-227,c,Transit,2,54.418694,,,5854,1.09,,3.04,2014
2140,Kepler-228,b,Transit,3,2.566546,,,6043,1.01,,1.53,2014
2141,Kepler-228,c,Transit,3,4.134444,,,6043,1.01,,2.7,2014
2142,Kepler-228,d,Transit,3,11.094286,,,6043,1.01,,4.04,2014
2143,Kepler-229,b,Transit,3,6.252972,,,5120,0.73,,2.2,2014
2144,Kepler-229,c,Transit,3,16.068638,,,5120,0.73,,4.92,2014
2145,Kepler-229,d,Transit,3,41.194912,,,5120,0.73,,3.85,2014
2146,Kepler-23,b,Transit,3,7.1073,,800,5828,1.55,,1.9,2011
2147,Kepler-23,c,Transit,3,10.7421,,800,5828,1.55,,3.2,2011
2148,Kepler-23,d,Transit,3,15.274299,,800,5828,1.55,,2.2,2014
2149,Kepler-230,b,Transit,2,32.625555,,,5588,0.82,,4.26,2014
2150,Kepler-230,c,Transit,2,91.773242,,,5588,0.82,,2.04,2014
2151,Kepler-231,b,Transit,2,10.065275,,,3767,0.49,,1.73,2014
2152,Kepler-231,c,Transit,2,19.271566,,,3767,0.49,,1.93,2014
2153,Kepler-232,b,Transit,2,4.431222,,,5847,0.97,,3.08,2014
2154,Kepler-232,c,Transit,2,11.379349,,,5847,0.97,,3.83,2014
2155,Kepler-233,b,Transit,2,8.472382,,,5360,0.76,,2.43,2014
2156,Kepler-233,c,Transit,2,60.418955,,,5360,0.76,,2.71,2014
2157,Kepler-234,b,Transit,2,2.711506,,,6224,1.11,,3.7,2014
2158,Kepler-234,c,Transit,2,7.21205,,,6224,1.11,,3.51,2014
2159,Kepler-235,b,Transit,4,3.340222,,369,4255,0.55,,2.23,2014
2160,Kepler-235,c,Transit,4,7.824904,,369,4255,0.55,,1.28,2014
2161,Kepler-235,d,Transit,4,20.060548,,369,4255,0.55,,2.05,2014
2162,Kepler-235,e,Transit,4,46.183669,,369,4255,0.55,,2.22,2014
2163,Kepler-236,b,Transit,2,8.295611,,,3750,0.51,,1.57,2014
2164,Kepler-236,c,Transit,2,23.968127,,,3750,0.51,,2,2014
2165,Kepler-237,b,Transit,2,4.715106,,,4861,0.72,,1.41,2014
2166,Kepler-237,c,Transit,2,8.103636,,,4861,0.72,,2.08,2014
2167,Kepler-238,b,Transit,5,2.090876,,,5751,1.43,,1.73,2014
2168,Kepler-238,c,Transit,5,6.155557,,,5751,1.43,,2.39,2014
2169,Kepler-238,d,Transit,5,13.233549,,,5751,1.43,,3.07,2014
2170,Kepler-238,e,Transit,5,23.654,,,5751,1.43,,5.6,2013
2171,Kepler-238,f,Transit,5,50.447,,,5751,1.43,,2,2013
2172,Kepler-239,b,Transit,2,11.763051,,,4914,0.76,,2.33,2014
2173,Kepler-239,c,Transit,2,56.228098,,,4914,0.76,,2.51,2014
2174,Kepler-24,b,Transit,4,8.1453,,1200,5897,1.29,,2.4,2011
2175,Kepler-24,c,Transit,4,12.3335,,1200,5897,1.29,,2.8,2011
2176,Kepler-24,d,Transit,4,4.244384,,1200,5897,1.29,,1.67,2014
2177,Kepler-24,e,Transit,4,18.998355,,1200,5897,1.29,,2.78,2014
2178,Kepler-240,b,Transit,2,4.144495,,,4985,0.74,,1.37,2014
2179,Kepler-240,c,Transit,2,7.953528,,,4985,0.74,,2.2,2014
2180,Kepler-241,b,Transit,2,12.718092,,,4699,0.67,,2.33,2014
2181,Kepler-241,c,Transit,2,36.065978,,,4699,0.67,,2.57,2014
2182,Kepler-242,b,Transit,2,8.20395,,,5020,0.85,,2.61,2014
2183,Kepler-242,c,Transit,2,14.496481,,,5020,0.85,,2,2014
2184,Kepler-243,b,Transit,2,5.715442,,,5228,0.84,,2.45,2014
2185,Kepler-243,c,Transit,2,20.026218,,,5228,0.84,,1.99,2014
2186,Kepler-244,b,Transit,3,4.311792,,,5554,0.8,,2.76,2014
2187,Kepler-244,c,Transit,3,9.767292,,,5554,0.8,,2.05,2014
2188,Kepler-244,d,Transit,3,20.050401,,,5554,0.8,,2.31,2014
2189,Kepler-245,b,Transit,4,7.49019,,,5100,0.8,,2.57,2014
2190,Kepler-245,c,Transit,4,17.460812,,,5100,0.8,,2.18,2014
2191,Kepler-245,d,Transit,4,36.277108,,,5100,0.8,,3.03,2014
2192,Kepler-245,e,Transit,4,3.21982106,,,5100,0.8,,1.75,2016
2193,Kepler-246,b,Transit,2,4.60182,,,5206,0.83,,2.34,2014
2194,Kepler-246,c,Transit,2,11.187161,,,5206,0.83,,1.5,2014
2195,Kepler-247,b,Transit,3,3.33616,,,5100,0.77,,1.64,2014
2196,Kepler-247,c,Transit,3,9.439452,,,5100,0.77,,4.09,2014
2197,Kepler-247,d,Transit,3,20.477912,,,5100,0.77,,3.94,2014
2198,Kepler-248,b,Transit,2,6.308205,,,5190,0.83,,3.02,2014
2199,Kepler-248,c,Transit,2,16.239494,,,5190,0.83,,4.07,2014
2200,Kepler-249,b,Transit,3,3.306539,,,3568,0.48,,1.09,2014
2201,Kepler-249,c,Transit,3,7.113702,,,3568,0.48,,1.51,2014
2202,Kepler-249,d,Transit,3,15.368459,,,3568,0.48,,1.57,2014
2203,Kepler-25,b,Transit,3,6.2385,,,6270,1.31,,2.71,2011
2204,Kepler-25,c,Transit,3,12.7204,,,6270,1.31,,5.2,2011
2205,Kepler-25,d,Radial Velocity,3,123,,,6270,1.31,,,2014
2206,Kepler-250,b,Transit,3,4.148141,,,5160,0.81,,1.13,2014
2207,Kepler-250,c,Transit,3,7.156804,,,5160,0.81,,2.28,2014
2208,Kepler-250,d,Transit,3,17.648312,,,5160,0.81,,2.18,2014
2209,Kepler-251,b,Transit,4,4.790936,,,5526,0.89,,1.33,2014
2210,Kepler-251,c,Transit,4,16.514043,,,5526,0.89,,2.77,2014
2211,Kepler-251,d,Transit,4,30.133001,,,5526,0.89,,2.77,2014
2212,Kepler-251,e,Transit,4,99.640161,,,5526,0.89,,2.77,2014
2213,Kepler-252,b,Transit,2,6.668391,,,4208,0.55,,1.23,2014
2214,Kepler-252,c,Transit,2,10.848463,,,4208,0.55,,2.15,2014
2215,Kepler-253,b,Transit,3,3.783986,,,5208,0.79,,1.63,2014
2216,Kepler-253,c,Transit,3,10.281951,,,5208,0.79,,2.65,2014
2217,Kepler-253,d,Transit,3,18.119869,,,5208,0.79,,3.17,2014
2218,Kepler-254,b,Transit,3,5.826662,,,5957,0.91,,3.87,2014
2219,Kepler-254,c,Transit,3,12.412183,,,5957,0.91,,2.15,2014
2220,Kepler-254,d,Transit,3,18.746477,,,5957,0.91,,2.5,2014
2221,Kepler-255,b,Transit,3,5.714606,,,5573,0.93,,1.55,2014
2222,Kepler-255,c,Transit,3,9.946047,,,5573,0.93,,2.99,2014
2223,Kepler-255,d,Transit,3,1.04562266,,,5573,0.93,,1.32,2016
2224,Kepler-256,b,Transit,4,1.620493,,,5551,1.3,,1.59,2014
2225,Kepler-256,c,Transit,4,3.38802,,,5551,1.3,,2.15,2014
2226,Kepler-256,d,Transit,4,5.839172,,,5551,1.3,,2.48,2014
2227,Kepler-256,e,Transit,4,10.681572,,,5551,1.3,,2.35,2014
2228,Kepler-257,b,Transit,3,2.382667,,,5180,1.04,,2.61,2014
2229,Kepler-257,c,Transit,3,6.581484,,,5180,1.04,,5.41,2014
2230,Kepler-257,d,Transit,3,24.664551,,,5180,1.04,,4.95,2014
2231,Kepler-258,b,Transit,2,13.19722,,,4942,0.92,,4.06,2014
2232,Kepler-258,c,Transit,2,33.653079,,,4942,0.92,,3.61,2014
2233,Kepler-259,b,Transit,2,8.115317,,,5938,0.9,,2.8,2014
2234,Kepler-259,c,Transit,2,36.924931,,,5938,0.9,,2.7,2014
2235,Kepler-26,b,Transit,4,12.28,,,3914,0.51,,2.78,2011
2236,Kepler-26,c,Transit,4,17.2559,,,3914,0.51,,2.72,2011
2237,Kepler-26,d,Transit,4,3.543919,,,3914,0.51,,1.07,2014
2238,Kepler-26,e,Transit,4,46.827915,,,3914,0.51,,2.41,2014
2239,Kepler-260,b,Transit,2,8.187399,,,5250,0.86,,2.01,2014
2240,Kepler-260,c,Transit,2,76.050178,,,5250,0.86,,1.74,2014
2241,Kepler-261,b,Transit,2,10.381227,,,5098,0.79,,2.18,2014
2242,Kepler-261,c,Transit,2,24.570858,,,5098,0.79,,2,2014
2243,Kepler-262,b,Transit,2,13.060855,,,5841,0.88,,1.36,2014
2244,Kepler-262,c,Transit,2,21.853722,,,5841,0.88,,1.64,2014
2245,Kepler-263,b,Transit,2,16.568087,,,5265,0.79,,2.67,2014
2246,Kepler-263,c,Transit,2,47.332773,,,5265,0.79,,2.47,2014
2247,Kepler-264,b,Transit,2,40.806231,,,6158,1.55,,3.33,2014
2248,Kepler-264,c,Transit,2,140.101261,,,6158,1.55,,2.83,2014
2249,Kepler-265,b,Transit,4,6.846262,,,5835,1.1,,1.86,2014
2250,Kepler-265,c,Transit,4,17.028937,,,5835,1.1,,2.63,2014
2251,Kepler-265,d,Transit,4,43.130617,,,5835,1.1,,2.49,2014
2252,Kepler-265,e,Transit,4,67.831024,,,5835,1.1,,2.59,2014
2253,Kepler-266,b,Transit,2,6.61833,,,5885,1.03,,2.48,2014
2254,Kepler-266,c,Transit,2,107.723601,,,5885,1.03,,3.89,2014
2255,Kepler-267,b,Transit,3,3.353728,,,4258,0.56,,1.98,2014
2256,Kepler-267,c,Transit,3,6.87745,,,4258,0.56,,2.13,2014
2257,Kepler-267,d,Transit,3,28.464515,,,4258,0.56,,2.27,2014
2258,Kepler-268,b,Transit,2,25.934138,,,6081,1.27,,2.55,2014
2259,Kepler-268,c,Transit,2,83.446393,,,6081,1.27,,3.38,2014
2260,Kepler-269,b,Transit,2,5.326718,,,5847,0.96,,2.47,2014
2261,Kepler-269,c,Transit,2,8.127899,,,5847,0.96,,1.69,2014
2262,Kepler-27,b,Transit,2,15.3348,,,5400,0.59,,4,2011
2263,Kepler-27,c,Transit,2,31.3309,,,5400,0.59,,4.9,2011
2264,Kepler-270,b,Transit,2,11.476094,,,6067,1.46,,2.01,2014
2265,Kepler-270,c,Transit,2,25.262887,,,6067,1.46,,1.77,2014
2266,Kepler-271,b,Transit,3,5.217738,,,5524,0.88,,0.89,2014
2267,Kepler-271,c,Transit,3,7.410935,,,5524,0.88,,1,2014
2268,Kepler-271,d,Transit,3,5.24972541,,,5524,0.88,,0.66,2016
2269,Kepler-272,b,Transit,3,2.971353,,,5297,0.93,,1.43,2014
2270,Kepler-272,c,Transit,3,6.057342,,,5297,0.93,,1.79,2014
2271,Kepler-272,d,Transit,3,10.937304,,,5297,0.93,,2.25,2014
2272,Kepler-273,b,Transit,2,2.936532,,,5626,0.81,,1.5,2014
2273,Kepler-273,c,Transit,2,8.014927,,,5626,0.81,,1.98,2014
2274,Kepler-274,b,Transit,2,11.634788,,,6023,1.01,,1.54,2014
2275,Kepler-274,c,Transit,2,33.197861,,,6023,1.01,,1.84,2014
2276,Kepler-275,b,Transit,3,10.300682,,,6165,1.38,,2.34,2014
2277,Kepler-275,c,Transit,3,16.088134,,,6165,1.38,,3.38,2014
2278,Kepler-275,d,Transit,3,35.676062,,,6165,1.38,,3.33,2014
2279,Kepler-276,b,Transit,3,14.12841,,,6105,1.05,,2.87,2014
2280,Kepler-276,c,Transit,3,31.884,,,6105,1.05,,2.9,2013
2281,Kepler-276,d,Transit,3,48.648,,,6105,1.05,,2.8,2013
2282,Kepler-277,b,Transit,2,17.324,,,5946,1.69,,2.92,2013
2283,Kepler-277,c,Transit,2,33.006,,,5946,1.69,,3.36,2013
2284,Kepler-278,b,Transit,2,30.160546,,,4991,2.94,,4.07,2014
2285,Kepler-278,c,Transit,2,51.078775,,,4991,2.94,,3.59,2014
2286,Kepler-279,b,Transit,3,12.309681,,,6363,1.75,,3.62,2014
2287,Kepler-279,c,Transit,3,35.736,,,6363,1.75,,4.3,2013
2288,Kepler-279,d,Transit,3,54.414,,,6363,1.75,,3.1,2013
2289,Kepler-28,b,Transit,2,5.9123,,,4590,0.7,,3.6,2011
2290,Kepler-28,c,Transit,2,8.9858,,,4590,0.7,,3.4,2011
2291,Kepler-280,b,Transit,2,2.139542,,,5744,0.89,,1.45,2014
2292,Kepler-280,c,Transit,2,4.807091,,,5744,0.89,,2.01,2014
2293,Kepler-281,b,Transit,2,14.646008,,,5723,0.9,,2.82,2014
2294,Kepler-281,c,Transit,2,36.337373,,,5723,0.9,,5.31,2014
2295,Kepler-282,b,Transit,4,9.220524,,,5602,0.9,,1.01,2014
2296,Kepler-282,c,Transit,4,13.638723,,,5602,0.9,,1.2,2014
2297,Kepler-282,d,Transit,4,24.806,,,5602,0.9,,2.46,2013
2298,Kepler-282,e,Transit,4,44.347,,,5602,0.9,,3.1,2013
2299,Kepler-283,b,Transit,2,11.008151,,,4351,0.57,,2.13,2014
2300,Kepler-283,c,Transit,2,92.743711,,,4351,0.57,,1.82,2014
2301,Kepler-284,b,Transit,2,12.699149,,,5615,0.81,,2.24,2014
2302,Kepler-284,c,Transit,2,37.514456,,,5615,0.81,,2.61,2014
2303,Kepler-285,b,Transit,2,2.633867,,,5411,0.81,,1.34,2014
2304,Kepler-285,c,Transit,2,6.186676,,,5411,0.81,,1.12,2014
2305,Kepler-286,b,Transit,4,1.796302,,,5580,0.86,,1.24,2014
2306,Kepler-286,c,Transit,4,3.468095,,,5580,0.86,,1.37,2014
2307,Kepler-286,d,Transit,4,5.914323,,,5580,0.86,,1.33,2014
2308,Kepler-286,e,Transit,4,29.221289,,,5580,0.86,,1.77,2014
2309,Kepler-287,b,Transit,2,20.342199,,,5806,1.03,,2.33,2014
2310,Kepler-287,c,Transit,2,44.851896,,,5806,1.03,,3.26,2014
2311,Kepler-288,b,Transit,3,6.097326,,,5918,1.09,,1.67,2014
2312,Kepler-288,c,Transit,3,19.305772,,,5918,1.09,,2.85,2014
2313,Kepler-288,d,Transit,3,56.633742,,,5918,1.09,,2.67,2014
2314,Kepler-289,b,Transit,3,34.545,,700,5990,1,,2.15,2014
2315,Kepler-289,c,Transit,3,125.8518,,700,5990,1,,11.59,2014
2316,Kepler-289,d,Transit,3,66.0634,,700,5990,1,,2.68,2014
2317,Kepler-29,b,Transit,2,10.3384,,1400,5701,0.93,,3.35,2011
2318,Kepler-29,c,Transit,2,13.2884,,1400,5701,0.93,,3.14,2011
2319,Kepler-290,b,Transit,2,14.589347,,,5147,0.74,,2.25,2014
2320,Kepler-290,c,Transit,2,36.77031,,,5147,0.74,,2.7,2014
2321,Kepler-291,b,Transit,2,3.546511,,,6002,1.02,,2.16,2014
2322,Kepler-291,c,Transit,2,5.700786,,,6002,1.02,,1.88,2014
2323,Kepler-292,b,Transit,5,2.580827,,,5299,0.83,,1.32,2014
2324,Kepler-292,c,Transit,5,3.715335,,,5299,0.83,,1.47,2014
2325,Kepler-292,d,Transit,5,7.055679,,,5299,0.83,,2.23,2014
2326,Kepler-292,e,Transit,5,11.97901,,,5299,0.83,,2.67,2014
2327,Kepler-292,f,Transit,5,20.834237,,,5299,0.83,,2.35,2014
2328,Kepler-293,b,Transit,2,19.254196,,,5804,0.96,,3.07,2014
2329,Kepler-293,c,Transit,2,54.155743,,,5804,0.96,,3.83,2014
2330,Kepler-294,b,Transit,2,3.701212,,,5913,0.98,,1.77,2014
2331,Kepler-294,c,Transit,2,6.6264,,,5913,0.98,,2.71,2014
2332,Kepler-295,b,Transit,3,12.645164,,,5603,0.9,,1.22,2014
2333,Kepler-295,c,Transit,3,21.526258,,,5603,0.9,,1.17,2014
2334,Kepler-295,d,Transit,3,33.884054,,,5603,0.9,,1.36,2014
2335,Kepler-296,b,Transit,5,10.864384,0.33,226,3740,0.48,,1.61,2014
2336,Kepler-296,c,Transit,5,5.8416366,0.33,226,3740,0.48,,2,2014
2337,Kepler-296,d,Transit,5,19.850291,0.33,226,3740,0.48,,2.09,2014
2338,Kepler-296,e,Transit,5,34.14211,0.33,226,3740,0.48,,1.53,2014
2339,Kepler-296,f,Transit,5,63.33627,0.33,226,3740,0.48,,1.8,2014
2340,Kepler-297,b,Transit,2,38.871826,,,5619,0.92,,2.87,2014
2341,Kepler-297,c,Transit,2,74.920137,,,5619,0.92,,6.54,2014
2342,Kepler-298,b,Transit,3,10.475464,,,4465,0.58,,1.96,2014
2343,Kepler-298,c,Transit,3,22.92881,,,4465,0.58,,1.93,2014
2344,Kepler-298,d,Transit,3,77.473633,,,4465,0.58,,2.5,2014
2345,Kepler-299,b,Transit,4,2.927128,,,5617,1.03,,1.32,2014
2346,Kepler-299,c,Transit,4,6.885875,,,5617,1.03,,2.65,2014
2347,Kepler-299,d,Transit,4,15.054786,,,5617,1.03,,1.86,2014
2348,Kepler-299,e,Transit,4,38.285489,,,5617,1.03,,1.87,2014
2349,Kepler-30,b,Transit,3,29.33434,0.042,1400,5498,0.95,,3.9,2012
2350,Kepler-30,c,Transit,3,60.323105,0.0111,1400,5498,0.95,,12.3,2012
2351,Kepler-30,d,Transit,3,143.34394,0.022,1400,5498,0.95,,8.8,2012
2352,Kepler-300,b,Transit,2,10.446347,,,5986,0.9,,1.67,2014
2353,Kepler-300,c,Transit,2,40.714955,,,5986,0.9,,2.25,2014
2354,Kepler-301,b,Transit,3,2.508553,,,5815,0.9,,1.35,2014
2355,Kepler-301,c,Transit,3,5.419026,,,5815,0.9,,1.35,2014
2356,Kepler-301,d,Transit,3,13.751243,,,5815,0.9,,1.75,2014
2357,Kepler-302,b,Transit,2,30.184104,,,5740,1.22,,4.06,2014
2358,Kepler-302,c,Transit,2,127.282184,,,5740,1.22,,12.45,2014
2359,Kepler-303,b,Transit,2,1.937055,,,3944,0.48,,0.89,2014
2360,Kepler-303,c,Transit,2,7.061149,,,3944,0.48,,1.14,2014
2361,Kepler-304,b,Transit,4,3.295709,,,4731,0.69,,2.86,2014
2362,Kepler-304,c,Transit,4,5.315946,,,4731,0.69,,2.17,2014
2363,Kepler-304,d,Transit,4,9.653471,,,4731,0.69,,2.75,2014
2364,Kepler-304,e,Transit,4,1.49914695,,,4731,0.69,,1.2,2016
2365,Kepler-305,b,Transit,3,5.487,,,5100,0.79,,3.6,2013
2366,Kepler-305,c,Transit,3,8.291,,,5100,0.79,,3.3,2013
2367,Kepler-305,d,Transit,3,16.738661,,,5100,0.79,,2.71,2014
2368,Kepler-306,b,Transit,4,4.646186,,,4954,0.72,,1.52,2014
2369,Kepler-306,c,Transit,4,7.240193,,,4954,0.72,,2.35,2014
2370,Kepler-306,d,Transit,4,17.326644,,,4954,0.72,,2.47,2014
2371,Kepler-306,e,Transit,4,44.840975,,,4954,0.72,,2.27,2014
2372,Kepler-307,b,Transit,2,10.4208,,,5367,0.81,,2.43,2013
2373,Kepler-307,c,Transit,2,13.0729,,,5367,0.81,,2.2,2013
2374,Kepler-308,b,Transit,2,9.694928,,,5895,0.94,,2.12,2014
2375,Kepler-308,c,Transit,2,15.38231,,,5895,0.94,,2.16,2014
2376,Kepler-309,b,Transit,2,5.923653,,,4713,0.72,,1.56,2014
2377,Kepler-309,c,Transit,2,105.356383,,,4713,0.72,,2.51,2014
2378,Kepler-31,b,Transit,3,20.8613,,2100,6340,1.22,,5.5,2011
